transaction_id,transaction_date,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,data_issue
TXN08701,2024-07-16,PRD030,WH002,,Sale,-91,145.9,0
TXN00514,2024-07-17,PRD002,WH002,,Sale,-52,50.0,0
TXN01098,2024-07-17,PRD004,WH001,,Sale,-28,140.17,0
TXN01395,2024-07-17,PRD005,WH003,,Sale,-52,67.24,0
TXN02562,2024-07-17,PRD009,WH003,,Sale,-146,20.36,0
TXN05516,2024-07-17,PRD019,WH001,,Sale,-163,76.44,0
TXN07856,2024-07-17,PRD027,WH003,,Sale,-6,222.48,0
TXN08423,2024-07-17,PRD029,WH003,,Sale,-17,125.37,0
TXN00805,2024-07-18,PRD003,WH003,,Sale,-32,124.45,0
TXN01688,2024-07-18,PRD006,WH001,,Sale,-20,146.85,0
TXN02561,2024-07-18,PRD009,WH003,,Sale,-107,19.78,0
TXN04056,2024-07-18,PRD014,WH003,,Sale,-14,104.06,0
TXN05800,2024-07-18,PRD020,WH003,,Sale,-109,39.3,0
TXN06090,2024-07-18,PRD021,WH001,,Sale,-105,27.24,0
TXN06378,2024-07-18,PRD022,WH001,,Sale,-181,20.88,0
TXN07256,2024-07-18,PRD025,WH001,,Sale,-27,134.43,0
TXN07854,2024-07-18,PRD027,WH003,,Sale,-7,220.0,0
TXN08143,2024-07-18,PRD028,WH003,,Sale,-10,258.01,0
TXN00800,2024-07-19,PRD003,WH002,,Sale,-37,135.91,0
TXN02555,2024-07-19,PRD009,WH001,,Sale,-91,19.45,0
TXN06663,2024-07-19,PRD023,WH001,,Sale,-122,22.78,0
TXN06968,2024-07-19,PRD024,WH001,,Sale,-16,387.62,0
TXN06969,2024-07-19,PRD024,WH001,,Sale,-20,364.9,0
TXN06971,2024-07-19,PRD024,WH002,,Sale,-42,389.87,0
TXN07565,2024-07-19,PRD026,WH003,,Sale,-21,56.4,0
TXN08136,2024-07-19,PRD028,WH002,,Sale,-19,259.86,0
TXN08141,2024-07-19,PRD028,WH003,,Sale,-10,256.22,0
TXN08700,2024-07-19,PRD030,WH002,,Sale,-71,138.63,0
TXN00224,2024-07-20,PRD001,WH002,,Sale,-156,29.01,0
TXN01106,2024-07-20,PRD004,WH003,,Sale,-12,140.47,0
TXN01387,2024-07-20,PRD005,WH001,,Sale,-79,67.06,0
TXN01980,2024-07-20,PRD007,WH001,,Sale,-69,83.53,0
TXN03136,2024-07-20,PRD011,WH001,,Sale,-109,58.44,0
TXN04058,2024-07-20,PRD014,WH003,,Sale,-8,102.16,0
TXN04912,2024-07-20,PRD017,WH001,,Sale,-51,180.61,0
TXN05225,2024-07-20,PRD018,WH001,,Sale,-77,237.78,0
TXN06665,2024-07-20,PRD023,WH002,,Sale,-114,22.82,0
TXN06966,2024-07-20,PRD024,WH001,,Sale,-14,375.37,0
TXN07258,2024-07-20,PRD025,WH001,,Sale,-20,139.9,0
TXN07564,2024-07-20,PRD026,WH003,,Sale,-13,52.61,0
TXN08414,2024-07-20,PRD029,WH001,,Sale,-57,115.75,0
TXN08697,2024-07-20,PRD030,WH001,,Sale,-90,146.68,0
TXN01991,2024-07-21,PRD007,WH003,,Sale,-16,87.66,0
TXN05518,2024-07-21,PRD019,WH002,,Sale,-48,74.45,0
TXN06666,2024-07-21,PRD023,WH002,,Sale,-138,21.59,0
TXN07254,2024-07-21,PRD025,WH001,,Sale,-18,138.52,0
TXN07556,2024-07-21,PRD026,WH001,,Sale,-42,52.67,0
TXN08419,2024-07-21,PRD029,WH002,,Sale,-37,119.17,0
TXN08421,2024-07-21,PRD029,WH002,,Sale,-36,115.92,0
TXN02563,2024-07-24,PRD009,WH001,,Sale,-83,20.37,0
TXN02853,2024-07-24,PRD010,WH002,,Sale,-77,25.04,0
TXN03761,2024-07-24,PRD013,WH003,,Sale,-17,34.97,0
TXN08431,2024-07-24,PRD029,WH002,,Sale,-43,114.77,0
TXN01110,2024-07-25,PRD004,WH001,,Sale,-26,142.67,0
TXN01405,2024-07-25,PRD005,WH002,,Sale,-26,73.38,0
TXN02003,2024-07-25,PRD007,WH003,,Sale,-27,80.8,0
TXN02289,2024-07-25,PRD008,WH002,,Sale,-17,96.23,0
TXN03149,2024-07-25,PRD011,WH002,,Sale,-34,59.94,0
TXN04059,2024-07-25,PRD014,WH001,,Sale,-26,98.23,0
TXN04353,2024-07-25,PRD015,WH003,,Sale,-28,47.1,0
TXN04355,2024-07-25,PRD015,WH003,,Sale,-15,46.26,0
TXN04634,2024-07-25,PRD016,WH003,,Sale,-6,180.13,0
TXN05812,2024-07-25,PRD020,WH003,,Sale,-37,39.49,0
TXN06109,2024-07-25,PRD021,WH002,,Sale,-34,28.54,0
TXN06978,2024-07-25,PRD024,WH002,,Sale,-11,388.6,0
TXN08145,2024-07-25,PRD028,WH001,,Sale,-34,263.21,0
TXN08149,2024-07-25,PRD028,WH002,,Sale,0,270.68,1
TXN02573,2024-07-26,PRD009,WH003,,Sale,-71,20.46,0
TXN02855,2024-07-26,PRD010,WH003,,Sale,-40,25.57,0
TXN03460,2024-07-26,PRD012,WH003,,Sale,-23,144.39,0
TXN04349,2024-07-26,PRD015,WH002,,Sale,-56,46.71,0
TXN04354,2024-07-26,PRD015,WH003,,Sale,-28,48.76,0
TXN04623,2024-07-26,PRD016,WH001,,Sale,-14,184.34,0
TXN04929,2024-07-26,PRD017,WH002,,Sale,-34,180.08,0
TXN06391,2024-07-26,PRD022,WH002,,Sale,-94,20.93,0
TXN06683,2024-07-26,PRD023,WH002,,Sale,-74,21.72,0
TXN00527,2024-07-27,PRD002,WH003,,Sale,-23,52.4,0
TXN01396,2024-07-27,PRD005,WH001,,Sale,-63,67.67,0
TXN01704,2024-07-27,PRD006,WH002,,Sale,-28,149.34,0
TXN02000,2024-07-27,PRD007,WH002,,Sale,-23,85.48,0
TXN02852,2024-07-27,PRD010,WH002,,Sale,-143,24.23,0
TXN04347,2024-07-27,PRD015,WH001,,Sale,-42,50.28,0
TXN04352,2024-07-27,PRD015,WH003,,Sale,-27,49.9,0
TXN05534,2024-07-27,PRD019,WH003,,Sale,-22,75.92,0
TXN05804,2024-07-27,PRD020,WH001,,Sale,-129,36.48,0
TXN06981,2024-07-27,PRD024,WH002,,Sale,-13,396.57,0
TXN00237,2024-07-28,PRD001,WH003,,Sale,-23,29.2,0
TXN00522,2024-07-28,PRD002,WH001,,Sale,-143,50.53,0
TXN00816,2024-07-28,PRD003,WH003,,Sale,-20,132.62,0
TXN01701,2024-07-28,PRD006,WH001,,Sale,-14,149.83,0
TXN01703,2024-07-28,PRD006,WH001,,Sale,-34,150.0,0
TXN02284,2024-07-28,PRD008,WH001,,Sale,-14,98.64,0
TXN02290,2024-07-28,PRD008,WH002,,Sale,-17,98.34,0
TXN05234,2024-07-28,PRD018,WH001,,Sale,-26,259.66,0
TXN05236,2024-07-28,PRD018,WH001,,Sale,-29,252.91,0
TXN05246,2024-07-28,PRD018,WH003,,Sale,-28,237.53,0
TXN05529,2024-07-28,PRD019,WH001,,Sale,-74,75.0,0
TXN06112,2024-07-28,PRD021,WH003,,Sale,-79,27.93,0
TXN06388,2024-07-28,PRD022,WH001,,Sale,-143,20.5,0
TXN06985,2024-07-28,PRD024,WH003,,Sale,-7,396.09,0
TXN08430,2024-07-28,PRD029,WH002,,Sale,-45,116.21,0
TXN08432,2024-07-28,PRD029,WH003,,Sale,-19,120.54,0
TXN08711,2024-07-28,PRD030,WH001,,Sale,-38,141.76,0
TXN00523,2024-07-29,PRD002,WH002,,Sale,-70,49.46,0
TXN02574,2024-07-29,PRD009,WH003,,Sale,0,20.15,1
TXN02849,2024-07-29,PRD010,WH001,,Sale,-76,25.4,0
TXN03150,2024-07-29,PRD011,WH002,,Sale,-34,60.84,0
TXN04624,2024-07-29,PRD016,WH001,,Sale,-11,188.29,0
TXN04625,2024-07-29,PRD016,WH001,,Sale,-11,175.76,0
TXN04931,2024-07-29,PRD017,WH003,,Sale,-19,174.78,0
TXN05239,2024-07-29,PRD018,WH002,,Sale,-24,239.69,0
TXN05243,2024-07-29,PRD018,WH002,,Sale,-21,257.43,0
TXN05244,2024-07-29,PRD018,WH003,,Sale,0,239.44,1
TXN05528,2024-07-29,PRD019,WH001,,Sale,-64,78.43,0
TXN05803,2024-07-29,PRD020,WH001,,Sale,-108,38.0,0
TXN05807,2024-07-29,PRD020,WH002,,Sale,-72,37.84,0
TXN06389,2024-07-29,PRD022,WH001,,Sale,-129,20.21,0
TXN06390,2024-07-29,PRD022,WH001,,Sale,-69,20.92,0
TXN06984,2024-07-29,PRD024,WH003,,Sale,-12,390.11,0
TXN07859,2024-07-29,PRD027,WH001,,Sale,-18,229.92,0
TXN08428,2024-07-29,PRD029,WH001,,Sale,-68,121.64,0
TXN08434,2024-07-29,PRD029,WH003,,Sale,-21,119.88,0
TXN08718,2024-07-29,PRD030,WH003,,Sale,-23,141.8,0
TXN00810,2024-07-30,PRD003,WH001,,Sale,-23,136.17,0
TXN01407,2024-07-30,PRD005,WH003,,Sale,-64,72.49,0
TXN02285,2024-07-30,PRD008,WH001,,Sale,0,92.07,1
TXN02854,2024-07-30,PRD010,WH003,,Sale,-44,23.82,0
TXN03759,2024-07-30,PRD013,WH003,,Sale,-22,34.28,0
TXN06395,2024-07-30,PRD022,WH003,,Sale,-65,19.64,0
TXN07569,2024-07-30,PRD026,WH001,,Sale,-43,53.74,0
TXN01114,2024-07-31,PRD004,WH002,,Sale,-36,140.15,0
TXN01119,2024-07-31,PRD004,WH003,,Sale,-16,145.76,0
TXN01996,2024-07-31,PRD007,WH001,,Sale,-41,83.89,0
TXN02001,2024-07-31,PRD007,WH002,,Sale,-24,84.75,0
TXN02567,2024-07-31,PRD009,WH001,,Sale,-95,20.36,0
TXN05242,2024-07-31,PRD018,WH002,,Sale,-30,247.98,0
TXN05809,2024-07-31,PRD020,WH003,,Sale,-31,37.22,0
TXN06675,2024-07-31,PRD023,WH001,,Sale,-73,22.32,0
TXN07575,2024-07-31,PRD026,WH003,,Sale,-25,56.25,0
TXN00809,2024-08-01,PRD003,WH001,,Sale,-33,124.59,0
TXN01995,2024-08-01,PRD007,WH001,,Sale,-24,82.75,0
TXN02569,2024-08-01,PRD009,WH002,,Sale,-93,20.91,0
TXN02856,2024-08-01,PRD010,WH003,,Sale,-78,24.43,0
TXN03148,2024-08-01,PRD011,WH001,,Sale,-82,59.54,0
TXN03457,2024-08-01,PRD012,WH001,,Sale,-42,148.74,0
TXN04635,2024-08-01,PRD016,WH003,,Sale,-6,191.14,0
TXN04927,2024-08-01,PRD017,WH002,,Sale,-28,167.0,0
TXN06674,2024-08-01,PRD023,WH001,,Sale,-95,21.13,0
TXN07866,2024-08-01,PRD027,WH003,,Sale,-5,214.29,0
TXN00230,2024-08-02,PRD001,WH001,,Sale,-127,28.46,0
TXN01406,2024-08-02,PRD005,WH003,,Sale,-91,66.55,0
TXN02571,2024-08-02,PRD009,WH002,,Sale,-111,20.27,0
TXN02572,2024-08-02,PRD009,WH002,,Sale,-57,19.81,0
TXN02575,2024-08-02,PRD009,WH003,,Sale,-42,20.11,0
TXN03462,2024-08-02,PRD012,WH003,,Sale,-17,147.74,0
TXN03758,2024-08-02,PRD013,WH003,,Sale,-25,34.37,0
TXN04066,2024-08-02,PRD014,WH003,,Sale,-28,103.54,0
TXN04630,2024-08-02,PRD016,WH002,,Sale,-14,181.43,0
TXN06684,2024-08-02,PRD023,WH003,,Sale,-84,22.61,0
TXN08715,2024-08-02,PRD030,WH002,,Sale,-39,137.85,0
TXN08717,2024-08-02,PRD030,WH003,,Sale,-22,134.12,0
TXN00232,2024-08-03,PRD001,WH001,,Sale,-111,27.31,0
TXN00521,2024-08-03,PRD002,WH001,,Sale,-91,51.52,0
TXN00811,2024-08-03,PRD003,WH001,,Sale,-27,128.58,0
TXN01400,2024-08-03,PRD005,WH001,,Sale,-74,72.41,0
TXN03154,2024-08-03,PRD011,WH003,,Sale,-32,58.53,0
TXN04348,2024-08-03,PRD015,WH001,,Sale,-58,49.86,0
TXN04632,2024-08-03,PRD016,WH002,,Sale,-15,176.63,0
TXN04933,2024-08-03,PRD017,WH003,,Sale,-17,178.9,0
TXN07858,2024-08-03,PRD027,WH001,,Sale,-14,227.92,0
TXN07864,2024-08-03,PRD027,WH003,,Sale,-4,223.16,0
TXN08148,2024-08-03,PRD028,WH002,,Sale,-19,260.18,0
TXN08436,2024-08-03,PRD029,WH003,,Sale,-17,114.79,0
TXN01399,2024-08-04,PRD005,WH001,,Sale,0,72.82,1
TXN02005,2024-08-04,PRD007,WH003,,Sale,-20,81.87,0
TXN02286,2024-08-04,PRD008,WH001,,Sale,-21,93.27,0
TXN02568,2024-08-04,PRD009,WH002,,Sale,-72,20.6,0
TXN02851,2024-08-04,PRD010,WH001,,Sale,-148,24.96,0
TXN03156,2024-08-04,PRD011,WH003,,Sale,-27,60.61,0
TXN04628,2024-08-04,PRD016,WH002,,Sale,-13,182.71,0
TXN04930,2024-08-04,PRD017,WH002,,Sale,-20,173.73,0
TXN06104,2024-08-04,PRD021,WH001,,Sale,-92,28.29,0
TXN06393,2024-08-04,PRD022,WH002,,Sale,-60,19.75,0
TXN06980,2024-08-04,PRD024,WH002,,Sale,-11,394.82,0
TXN07270,2024-08-04,PRD025,WH002,,Sale,-29,128.58,0
TXN07574,2024-08-04,PRD026,WH003,,Sale,-44,56.72,0
TXN07862,2024-08-04,PRD027,WH002,,Sale,-23,213.63,0
TXN08716,2024-08-04,PRD030,WH003,,Sale,-17,139.06,0
TXN01116,2024-08-05,PRD004,WH002,,Sale,-32,138.43,0
TXN01397,2024-08-05,PRD005,WH001,,Sale,-54,70.03,0
TXN02004,2024-08-05,PRD007,WH003,,Sale,-22,83.32,0
TXN03760,2024-08-05,PRD013,WH003,,Sale,-25,34.77,0
TXN05235,2024-08-05,PRD018,WH001,,Sale,-25,247.31,0
TXN05241,2024-08-05,PRD018,WH002,,Sale,-20,238.66,0
TXN05536,2024-08-05,PRD019,WH003,,Sale,-22,73.95,0
TXN05802,2024-08-05,PRD020,WH001,,Sale,-97,37.01,0
TXN05810,2024-08-05,PRD020,WH003,,Sale,-36,39.17,0
TXN06103,2024-08-05,PRD021,WH001,,Sale,-123,27.93,0
TXN06108,2024-08-05,PRD021,WH002,,Sale,-42,28.26,0
TXN06681,2024-08-05,PRD023,WH002,,Sale,-38,21.3,0
TXN07271,2024-08-05,PRD025,WH002,,Sale,-28,140.12,0
TXN00814,2024-08-06,PRD003,WH002,,Sale,-51,125.01,0
TXN01408,2024-08-06,PRD005,WH003,SUP002,Return,22,36.0,0
TXN01707,2024-08-06,PRD006,WH003,,Sale,-12,147.56,0
TXN01994,2024-08-06,PRD007,WH001,,Sale,-30,87.49,0
TXN01999,2024-08-06,PRD007,WH002,,Sale,-25,87.01,0
TXN03152,2024-08-06,PRD011,WH002,,Sale,-54,57.16,0
TXN04061,2024-08-06,PRD014,WH001,,Sale,-15,95.95,0
TXN06676,2024-08-06,PRD023,WH001,,Sale,-65,20.97,0
TXN07273,2024-08-06,PRD025,WH003,,Sale,-14,134.24,0
TXN07568,2024-08-06,PRD026,WH001,,Sale,-25,55.95,0
TXN08146,2024-08-06,PRD028,WH001,,Sale,-23,253.54,0
TXN08152,2024-08-06,PRD028,WH003,,Sale,-6,265.0,0
TXN08714,2024-08-06,PRD030,WH002,,Sale,-56,134.09,0
TXN01112,2024-08-07,PRD004,WH001,,Sale,-34,134.43,0
TXN01404,2024-08-07,PRD005,WH002,,Sale,-66,73.22,0
TXN03147,2024-08-07,PRD011,WH001,,Sale,-71,55.19,0
TXN03463,2024-08-07,PRD012,WH003,,Sale,-21,147.89,0
TXN04629,2024-08-07,PRD016,WH002,,Sale,0,177.13,1
TXN04637,2024-08-07,PRD016,WH003,,Sale,-7,189.46,0
TXN05238,2024-08-07,PRD018,WH001,,Sale,-65,245.85,0
TXN05245,2024-08-07,PRD018,WH003,,Sale,-23,259.75,0
TXN06680,2024-08-07,PRD023,WH002,,Sale,-70,21.32,0
TXN06979,2024-08-07,PRD024,WH002,,Sale,-14,384.0,0
TXN06986,2024-08-07,PRD024,WH002,SUP006,Return,8,224.0,0
TXN02291,2024-08-08,PRD008,WH002,,Sale,-26,92.24,0
TXN02292,2024-08-08,PRD008,WH002,,Sale,-12,97.76,0
TXN03754,2024-08-08,PRD013,WH001,,Sale,-86,36.09,0
TXN03762,2024-08-08,PRD013,WH003,,Sale,-26,35.38,0
TXN04067,2024-08-08,PRD014,WH003,SUP002,Return,18,52.0,0
TXN05533,2024-08-08,PRD019,WH002,,Sale,-55,76.07,0
TXN06396,2024-08-08,PRD022,WH003,,Sale,-64,20.73,0
TXN07571,2024-08-08,PRD026,WH002,,Sale,-43,54.29,0
TXN08147,2024-08-08,PRD028,WH002,,Sale,-15,258.36,0
TXN00233,2024-08-09,PRD001,WH002,,Sale,-150,28.91,0
TXN02294,2024-08-09,PRD008,WH003,,Sale,-18,94.66,0
TXN03455,2024-08-09,PRD012,WH001,,Sale,-46,146.87,0
TXN04063,2024-08-09,PRD014,WH002,,Sale,-38,96.81,0
TXN04065,2024-08-09,PRD014,WH003,,Sale,-14,99.91,0
TXN04925,2024-08-09,PRD017,WH001,,Sale,-52,168.88,0
TXN05806,2024-08-09,PRD020,WH002,,Sale,-51,39.56,0
TXN06105,2024-08-09,PRD021,WH001,,Sale,-60,27.81,0
TXN06107,2024-08-09,PRD021,WH002,,Sale,-52,29.17,0
TXN06111,2024-08-09,PRD021,WH003,,Sale,-40,29.24,0
TXN06679,2024-08-09,PRD023,WH002,,Sale,-57,21.36,0
TXN07274,2024-08-09,PRD025,WH003,,Sale,-19,128.4,0
TXN08719,2024-08-09,PRD030,WH003,,Sale,-14,135.46,0
TXN01398,2024-08-10,PRD005,WH001,,Sale,-79,73.49,0
TXN01402,2024-08-10,PRD005,WH002,,Sale,-45,68.0,0
TXN03153,2024-08-10,PRD011,WH002,,Sale,-59,56.5,0
TXN04636,2024-08-10,PRD016,WH003,,Sale,-8,177.75,0
TXN05537,2024-08-10,PRD019,WH003,,Sale,-28,77.79,0
TXN05808,2024-08-10,PRD020,WH002,,Sale,-92,38.36,0
TXN07268,2024-08-10,PRD025,WH001,,Sale,-55,139.19,0
TXN07269,2024-08-10,PRD025,WH002,,Sale,-21,135.35,0
TXN07857,2024-08-10,PRD027,WH001,,Sale,-17,219.36,0
TXN01705,2024-08-11,PRD006,WH002,,Sale,-15,143.46,0
TXN03757,2024-08-11,PRD013,WH002,,Sale,-134,35.71,0
TXN04062,2024-08-11,PRD014,WH001,,Sale,-25,103.63,0
TXN04064,2024-08-11,PRD014,WH002,,Sale,-35,98.88,0
TXN05240,2024-08-11,PRD018,WH002,,Sale,-24,256.78,0
TXN06392,2024-08-11,PRD022,WH002,,Sale,-129,20.17,0
TXN07272,2024-08-11,PRD025,WH003,,Sale,-13,130.4,0
TXN08144,2024-08-11,PRD028,WH001,,Sale,-27,252.76,0
TXN00235,2024-08-12,PRD001,WH003,,Sale,-28,28.72,0
TXN01702,2024-08-12,PRD006,WH001,,Sale,-16,143.19,0
TXN01706,2024-08-12,PRD006,WH003,,Sale,-11,145.81,0
TXN01992,2024-08-12,PRD007,WH001,,Sale,-43,82.58,0
TXN02288,2024-08-12,PRD008,WH001,,Sale,-19,95.83,0
TXN04346,2024-08-12,PRD015,WH001,,Sale,-46,49.69,0
TXN04924,2024-08-12,PRD017,WH001,,Sale,-70,177.98,0
TXN05805,2024-08-12,PRD020,WH002,,Sale,-92,36.26,0
TXN06977,2024-08-12,PRD024,WH001,,Sale,-34,383.46,0
TXN07573,2024-08-12,PRD026,WH002,,Sale,-38,53.65,0
TXN08154,2024-08-12,PRD028,WH003,,Sale,-10,256.96,0
TXN00239,2024-08-13,PRD001,WH003,,Sale,-21,28.3,0
TXN00529,2024-08-13,PRD002,WH003,,Sale,-33,47.63,0
TXN00530,2024-08-13,PRD002,WH003,,Sale,-21,51.41,0
TXN00808,2024-08-13,PRD003,WH001,,Sale,-28,130.48,0
TXN01120,2024-08-13,PRD004,WH003,,Sale,-21,138.15,0
TXN02287,2024-08-13,PRD008,WH001,,Sale,-23,92.57,0
TXN02293,2024-08-13,PRD008,WH003,,Sale,-16,97.39,0
TXN02566,2024-08-13,PRD009,WH001,,Sale,-141,20.95,0
TXN03157,2024-08-13,PRD011,WH003,,Sale,-26,57.71,0
TXN03756,2024-08-13,PRD013,WH002,,Sale,0,34.37,1
TXN05801,2024-08-13,PRD020,WH001,,Sale,-84,37.37,0
TXN08150,2024-08-13,PRD028,WH002,,Sale,-12,258.34,0
TXN08708,2024-08-13,PRD030,WH001,,Sale,-28,135.27,0
TXN01998,2024-08-14,PRD007,WH002,,Sale,-30,82.55,0
TXN02564,2024-08-14,PRD009,WH001,,Sale,-127,19.25,0
TXN03458,2024-08-14,PRD012,WH002,,Sale,-85,142.68,0
TXN04627,2024-08-14,PRD016,WH001,,Sale,-26,181.63,0
TXN05237,2024-08-14,PRD018,WH001,,Sale,-27,245.86,0
TXN05531,2024-08-14,PRD019,WH002,,Sale,-59,77.87,0
TXN06106,2024-08-14,PRD021,WH002,,Sale,-40,28.54,0
TXN06682,2024-08-14,PRD023,WH002,,Sale,-66,23.03,0
TXN07863,2024-08-14,PRD027,WH003,,Sale,-7,210.05,0
TXN07867,2024-08-14,PRD027,WH003,,Sale,-5,214.77,0
TXN08155,2024-08-14,PRD028,WH003,,Sale,-12,266.98,0
TXN08433,2024-08-14,PRD029,WH003,,Sale,-15,114.83,0
TXN00238,2024-08-15,PRD001,WH003,,Sale,-28,27.96,0
TXN01115,2024-08-15,PRD004,WH002,,Sale,-40,137.03,0
TXN02570,2024-08-15,PRD009,WH002,,Sale,-94,20.76,0
TXN03755,2024-08-15,PRD013,WH001,,Sale,-127,35.89,0
TXN04060,2024-08-15,PRD014,WH001,,Sale,-19,103.55,0
TXN04928,2024-08-15,PRD017,WH002,,Sale,-23,168.31,0
TXN05813,2024-08-15,PRD020,WH003,,Sale,-44,37.85,0
TXN07861,2024-08-15,PRD027,WH002,,Sale,-33,214.3,0
TXN08427,2024-08-15,PRD029,WH001,,Sale,-80,120.26,0
TXN08712,2024-08-15,PRD030,WH001,,Sale,-22,133.2,0
TXN00815,2024-08-16,PRD003,WH003,,Sale,-37,125.78,0
TXN01113,2024-08-16,PRD004,WH001,,Sale,-51,140.87,0
TXN01117,2024-08-16,PRD004,WH003,,Sale,-11,136.52,0
TXN01401,2024-08-16,PRD005,WH002,,Sale,-50,68.76,0
TXN01403,2024-08-16,PRD005,WH002,,Sale,-65,68.28,0
TXN01993,2024-08-16,PRD007,WH001,,Sale,-40,85.0,0
TXN02565,2024-08-16,PRD009,WH001,,Sale,-100,19.53,0
TXN03155,2024-08-16,PRD011,WH003,,Sale,-26,55.36,0
TXN04631,2024-08-16,PRD016,WH002,,Sale,-13,193.53,0
TXN05530,2024-08-16,PRD019,WH002,,Sale,-63,74.35,0
TXN06677,2024-08-16,PRD023,WH001,,Sale,-93,22.11,0
TXN07572,2024-08-16,PRD026,WH002,,Sale,-68,55.15,0
TXN08151,2024-08-16,PRD028,WH003,,Sale,-8,270.44,0
TXN00231,2024-08-17,PRD001,WH001,,Sale,-100,28.14,0
TXN00236,2024-08-17,PRD001,WH003,,Sale,-29,26.74,0
TXN01111,2024-08-17,PRD004,WH001,,Sale,-31,140.58,0
TXN01118,2024-08-17,PRD004,WH003,,Sale,-18,145.05,0
TXN03146,2024-08-17,PRD011,WH001,,Sale,0,56.25,1
TXN03454,2024-08-17,PRD012,WH001,,Sale,-62,138.33,0
TXN03461,2024-08-17,PRD012,WH003,,Sale,-24,141.3,0
TXN04626,2024-08-17,PRD016,WH001,,Sale,-13,183.56,0
TXN04934,2024-08-17,PRD017,WH003,,Sale,-15,182.54,0
TXN05527,2024-08-17,PRD019,WH001,,Sale,-81,71.37,0
TXN05532,2024-08-17,PRD019,WH002,,Sale,-44,78.44,0
TXN06110,2024-08-17,PRD021,WH002,,Sale,-56,27.26,0
TXN06678,2024-08-17,PRD023,WH001,,Sale,-89,21.52,0
TXN06982,2024-08-17,PRD024,WH003,,Sale,-11,372.95,0
TXN06983,2024-08-17,PRD024,WH003,,Sale,-7,396.86,0
TXN08429,2024-08-17,PRD029,WH002,,Sale,-67,125.04,0
TXN08435,2024-08-17,PRD029,WH003,,Sale,-21,124.66,0
TXN08713,2024-08-17,PRD030,WH002,,Sale,-44,144.17,0
TXN00528,2024-08-18,PRD002,WH003,,Sale,-28,51.99,0
TXN02002,2024-08-18,PRD007,WH003,,Sale,-32,85.83,0
TXN03453,2024-08-18,PRD012,WH001,,Sale,-36,143.53,0
TXN03456,2024-08-18,PRD012,WH001,,Sale,-49,139.55,0
TXN03459,2024-08-18,PRD012,WH002,,Sale,-126,144.75,0
TXN03753,2024-08-18,PRD013,WH001,,Sale,-93,34.66,0
TXN04932,2024-08-18,PRD017,WH003,,Sale,-19,178.34,0
TXN05526,2024-08-18,PRD019,WH001,,Sale,-98,75.61,0
TXN05538,2024-08-18,PRD019,WH003,,Sale,-26,76.33,0
TXN06394,2024-08-18,PRD022,WH003,,Sale,-78,20.9,0
TXN07570,2024-08-18,PRD026,WH001,,Sale,-34,53.9,0
TXN00524,2024-08-19,PRD002,WH002,,Sale,-69,49.0,0
TXN00525,2024-08-19,PRD002,WH002,,Sale,-54,50.05,0
TXN00526,2024-08-19,PRD002,WH003,,Sale,-22,47.58,0
TXN00812,2024-08-19,PRD003,WH001,,Sale,-46,131.95,0
TXN04350,2024-08-19,PRD015,WH002,,Sale,-45,49.25,0
TXN04633,2024-08-19,PRD016,WH003,,Sale,-4,177.5,0
TXN04923,2024-08-19,PRD017,WH001,,Sale,-60,176.58,0
TXN05811,2024-08-19,PRD020,WH003,,Sale,-30,38.78,0
TXN06685,2024-08-19,PRD023,WH003,,Sale,-103,21.7,0
TXN07860,2024-08-19,PRD027,WH001,,Sale,-14,221.81,0
TXN00234,2024-08-20,PRD001,WH002,,Sale,-118,28.12,0
TXN00813,2024-08-20,PRD003,WH002,,Sale,-55,126.6,0
TXN01997,2024-08-20,PRD007,WH002,,Sale,-27,83.5,0
TXN02576,2024-08-20,PRD009,WH003,,Sale,-70,19.02,0
TXN02850,2024-08-20,PRD010,WH001,,Sale,-134,23.83,0
TXN03151,2024-08-20,PRD011,WH002,,Sale,-40,58.17,0
TXN04345,2024-08-20,PRD015,WH001,,Sale,-54,46.26,0
TXN04351,2024-08-20,PRD015,WH002,,Sale,-69,45.98,0
TXN04926,2024-08-20,PRD017,WH002,,Sale,-37,174.6,0
TXN04935,2024-08-20,PRD017,WH003,,Sale,-20,180.33,0
TXN05535,2024-08-20,PRD019,WH003,,Sale,-33,72.62,0
TXN06387,2024-08-20,PRD022,WH001,,Sale,-113,20.77,0
TXN06976,2024-08-20,PRD024,WH001,,Sale,-40,366.91,0
TXN07267,2024-08-20,PRD025,WH001,,Sale,-49,140.37,0
TXN07567,2024-08-20,PRD026,WH001,,Sale,-41,53.07,0
TXN07865,2024-08-20,PRD027,WH003,,Sale,-6,214.03,0
TXN08153,2024-08-20,PRD028,WH003,,Sale,-8,258.84,0
TXN08709,2024-08-20,PRD030,WH001,,Sale,-26,145.24,0
TXN08710,2024-08-20,PRD030,WH001,,Sale,-30,133.88,0
TXN00819,2024-08-23,PRD003,WH001,,Sale,-58,130.0,0
TXN00826,2024-08-23,PRD003,WH003,SUP001,Purchase,127,84.81,0
TXN01125,2024-08-23,PRD004,WH002,SUP002,Purchase,275,88.78,0
TXN01420,2024-08-23,PRD005,WH003,SUP002,Purchase,377,45.48,0
TXN03763,2024-08-23,PRD013,WH001,SUP002,Purchase,674,22.05,0
TXN04653,2024-08-23,PRD016,WH003,,Sale,-5,182.71,0
